"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @mgolingan1: #New: Dr. Anthony Fauci to reportedly begin ""modified quarantine"" for 2 weeks after possible COVID-19 exposure.

This comes…",FALSE,0,NA,2020-05-10 06:46:59,FALSE,NA,"1259374357064736768",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JayWhitecotton",114,TRUE,FALSE,NA,NA
"RT @MetisAsesores: <U+2705> Conoce el Programa “#COVID__19 Regreso #Seguro a los Centros de Trabajo” medidas sanitarias preventivas.

<U+0001F3A5> https://t.…",FALSE,0,NA,2020-05-10 06:46:59,FALSE,NA,"1259374356922134533",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RogelioToroC",1,TRUE,FALSE,NA,NA
"RT @balajis: A COVID-19 positive man walks into a Seoul bar...and 1900 people need to get traced-and-tested, with 40 positives found alread…",FALSE,0,NA,2020-05-10 06:46:59,FALSE,NA,"1259374356838285312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sreenu0286",2336,TRUE,FALSE,NA,NA
"RT @TeaPainUSA: Trump is helpless against COVID-19 because you can’t sue it, pay it off, lie to it or hate-tweet it. https://t.co/z20RaDoQzI",FALSE,0,NA,2020-05-10 06:46:59,FALSE,NA,"1259374356322344960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Santiagojjjr",376,TRUE,FALSE,NA,NA
"RT @praszoom: Please look for better options government, Opening Tasmac at this juncture will hinder our fight against COVID 19.

#RAJINIan…",FALSE,0,NA,2020-05-10 06:46:59,FALSE,NA,"1259374355626070016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sabharivasan7",6,TRUE,FALSE,NA,NA
"última hora de la fase 1 de la desescalada y los contagios y muertes por Covid-19, en directo - No...
https://t.co/cE8l1pvDGG",FALSE,0,NA,2020-05-10 06:46:59,FALSE,NA,"1259374355399741441",NA,"<a href=""https://www.fs-poster.com"" rel=""nofollow"">FS Poster</a>","noticiaspemundo",0,FALSE,FALSE,NA,NA
"RT @ryodeDios: Queridos tuiteros!

Les pido por favor difundan esta imagen ! 

LOS NIÑOS CON CÁNCER NECESITAN  SUS MEDICAMENTOS Y QUIMIOS !…",FALSE,0,NA,2020-05-10 06:46:58,FALSE,NA,"1259374355257208832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ttovars",159,TRUE,FALSE,NA,NA
"RT @maddow: “A whistleblower paints a shocking picture of the White House bungling the covid-19 response” https://t.co/pqjbrEZpeu",FALSE,0,NA,2020-05-10 06:46:58,FALSE,NA,"1259374354493734913",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Bryncadnocobs1",6547,TRUE,FALSE,NA,NA
"RT @psiclinicamv: La cuarentena culmina este 13 de mayo, hoy hablan de radicalizarla. Dos meses en confinamiento con una carencia total de…",FALSE,0,NA,2020-05-10 06:46:58,FALSE,NA,"1259374354061819904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jff1966",650,TRUE,FALSE,NA,NA
"RT @DelhiparentsDPA: We support the cause@ArvindKejriwal @Minister_Edu @LtGovDelhi @PMOIndia @DrRPNishank @HRDMinistry Unemployment rate in…",FALSE,0,NA,2020-05-10 06:46:58,FALSE,NA,"1259374353700937728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sonumogha2",7,TRUE,FALSE,NA,NA
"RT @vizjourno: A group of about 11 mostly-armed demonstrators protesting the stay at home order marched around downtown Raleigh and ordered…",FALSE,0,NA,2020-05-10 06:46:58,FALSE,NA,"1259374353637969921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HeadshotTweets",4757,TRUE,FALSE,NA,NA
"#<U+691C><U+5BDF><U+5E81><U+6CD5><U+6539><U+6B63><U+6848><U+306B><U+6297><U+8B70><U+3057><U+307E><U+3059>
<U+5B89><U+500D><U+664B><U+4E09><U+652F><U+6301><U+8005><U+306F><U+300C><U+5358><U+306B><U+5B9A><U+5E74><U+5EF6><U+9577><U+306E><U+8A71><U+3060><U+304B><U+3089><U+300D><U+3068><U+304B><U+64C1><U+8B77><U+306E><U+5F01><U+3092><U+66F8><U+3044><U+3066><U+308B><U+3002>
<U+305D><U+308C><U+3067><U+3082><U+30A6><U+30A3><U+30EB><U+30B9>COVID-19<U+5BFE><U+5FDC><U+6700><U+512A><U+5148><U+306E><U+6700><U+4E2D><U+306B><U+3059><U+308B><U+8A71><U+3067><U+306F><U+7121><U+3044><U+3002><U+7D42><U+606F><U+3057><U+3066><U+304B><U+3089><U+3086><U+3063><U+304F><U+308A><U+5BE9><U+8B70><U+3059><U+308C><U+3070><U+826F><U+3044><U+3002><U+305D><U+3082><U+305D><U+3082><U+4EBA><U+9593><U+69D8><U+3092>65<U+6B73><U+307E><U+3067><U+30B3><U+30AD>… https://t.co/j01zSmawX6",FALSE,0,NA,2020-05-10 06:46:58,TRUE,NA,"1259374353457614851",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ribon2y",0,FALSE,FALSE,NA,NA
"RT @si_energi: Pemerintah juga membebaskan tagihan listrik Bisnis Kecil B1/450VA &amp; Industri Kecil I1/450VA selama 6 bulan, Mei s.d Okt 2020…",FALSE,0,NA,2020-05-10 06:46:58,FALSE,NA,"1259374353365340162",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jfy_90",13,TRUE,FALSE,NA,NA
"bersyukur bgt ya pas covid dateng itu kondisi udah kelar sidang, udah bayar wisuda, pokoknya administrasi kampus ud… https://t.co/oc6vkEUjpw",FALSE,0,NA,2020-05-10 06:46:58,TRUE,NA,"1259374353059209217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hellolilac",0,FALSE,FALSE,NA,NA
"In fact, even when the dove returns with a branch indicating that the water had subsided, he waited several more da… https://t.co/FL0mJVOqQG",FALSE,0,"Dancehall_King1",2020-05-10 06:46:58,TRUE,"1259374352174329856","1259374352925184006","448407348","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dancehall_King1",0,FALSE,FALSE,NA,NA
"RT @Minsa_Peru: ACTUALIZACIÓN | Esta es la situación del coronavirus #COVID19 en Perú hasta las 00:00 horas del 9 de mayo. #PerúEstáEnNuest…",FALSE,0,NA,2020-05-10 06:46:58,FALSE,NA,"1259374352891555841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SebasMongolo",909,TRUE,FALSE,NA,NA
"RT @grahambsi: The right cannot resist a culture war against the 'liberal elite', even now. The highest rates of Covid-19 casualties are in…",FALSE,0,NA,2020-05-10 06:46:58,FALSE,NA,"1259374352887418880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GillianTickle",19,TRUE,FALSE,NA,NA
"RT @Hizukaya: <U+0001F4CC> <U+0E1B><U+0E35> 2013 <U+0E21><U+0E35> <U+0E28><U+0E25><U+0E1B> <U+0E40><U+0E01><U+0E32><U+0E2B><U+0E25><U+0E35> <U+0E08><U+0E31><U+0E14><U+0E04><U+0E2D><U+0E19><U+0E40><U+0E2A><U+0E34><U+0E23><U+0E4C><U+0E15><U+0E17><U+0E35><U+0E48><U+0E42><U+0E15><U+0E40><U+0E01><U+0E35><U+0E22><U+0E27><U+0E42><U+0E14><U+0E21> <U+0E08><U+0E33><U+0E19><U+0E27><U+0E19><U+0E23><U+0E2D><U+0E1A><U+0E21><U+0E32><U+0E01><U+0E17><U+0E35><U+0E48><U+0E2A><U+0E38><U+0E14> <U+0E17><U+0E31><U+0E49><U+0E07><U+0E2B><U+0E21><U+0E14> 14 <U+0E23><U+0E2D><U+0E1A>
<U+0001F4CC> <U+0E19><U+0E31><U+0E1A><U+0E15><U+0E31><U+0E49><U+0E07><U+0E41><U+0E15><U+0E48><U+0E1B><U+0E35> 2007 <U+0E21><U+0E35><U+0E40><U+0E1E><U+0E35><U+0E22><U+0E07><U+0E1B><U+0E35> 2008 <U+0E41><U+0E25><U+0E30> 201…",FALSE,0,NA,2020-05-10 06:46:58,FALSE,NA,"1259374352845271040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sornzrii",533,TRUE,FALSE,NA,NA
"RT @MSNBC: .@spettypi reports on White House reactions after aides test positive for COVID-19: ""The president was very upset ... Felt his s…",FALSE,0,NA,2020-05-10 06:46:58,FALSE,NA,"1259374352728023041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Inku_Lux",29,TRUE,FALSE,NA,NA
"RT @NursingNotesUK: It is with great sadness we announce that nurse Andy Collier has sadly died from COVID-19. Colleagues told us that Andy…",FALSE,0,NA,2020-05-10 06:46:58,FALSE,NA,"1259374352539226112",NA,"<a href=""https://twitterrific.com/ios"" rel=""nofollow"">Twitterrific for iOS</a>","markOmay",1528,TRUE,FALSE,NA,NA
"US<U+30AB><U+30B9><U+30BF><U+30DE><U+30FC><U+30B5><U+30FC><U+30D3><U+30B9><U+306E><U+8A00><U+3046>Don't worry<U+306F><U+3001><U+3080><U+3057><U+308D>WORRY<U+3057><U+304B><U+306D><U+3047><U+3047><U+3047><U+3047><U+3088><U+30FC><U+30FC><U+30FC><U+30FC><U+30FC><U+30FC>!
<U+4E00><U+5FDC><U+3001><U+30AD><U+30E3><U+30F3><U+30BB><U+30EB><U+3057><U+305F><U+3042><U+3068><U+306B><U+898B><U+305F><U+3089><U+3061><U+3083><U+3093><U+3068><U+5168><U+984D><U+30AF><U+30EC><U+30B8><U+30C3><U+30C8><U+306B><U+306F><U+306A><U+3063><U+3066><U+305F><U+3051><U+3069><U+3001><U+76F8><U+5909><U+308F><U+3089><U+305A><U+6709><U+52B9><U+671F><U+9650><U+306F><U+304B><U+3044><U+3066><U+306A><U+3044><U+3002><U+4ECA><U+3001>Covid<U+95A2><U+4FC2><U+3067>Wa… https://t.co/VKkHAHNdLY",FALSE,0,"Tamaow",2020-05-10 06:46:58,TRUE,"1259374351310155776","1259374352182571009","116535823","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tamaow",0,FALSE,FALSE,NA,NA
"Noah didn't leave Quarantine on the Ark after it rained 40 nights...he sends out a dove after 280 days on the Ark a… https://t.co/Av0me0hWL0",FALSE,0,NA,2020-05-10 06:46:58,TRUE,NA,"1259374352174329856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dancehall_King1",0,FALSE,FALSE,NA,NA
"RT @ddiamond: Fauci, Redfield and Hahn appear to be trying to follow public health guidelines after possible Covid exposure.

Why aren’t mo…",FALSE,0,NA,2020-05-10 06:46:58,FALSE,NA,"1259374352048390146",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jenndbh",273,TRUE,FALSE,NA,NA
"RT @vishwajeetkadam: As a true congressman, drawing inspiration from #Congress
President Hon. #SoniaGandhi ji, I am committed for helping p…",FALSE,0,NA,2020-05-10 06:46:58,FALSE,NA,"1259374351591206913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yaaron_ka_yaar_",4,TRUE,FALSE,NA,NA
"RT @DGHisham: Status terkini COVID-19 setakat 9 May 2020

Jumlah kes discaj baru: 65
Jumlah kumulatif discaj: 4,929 (74.8%)

Jumlah kes bar…",FALSE,0,NA,2020-05-10 06:46:58,FALSE,NA,"1259374351566036993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wazien93",2445,TRUE,FALSE,NA,NA
"RT @alejandramatus: Según fuentes de HRBB, miércoles llegó a pabellón de urgencia un paciente desde cárcel El Manzano, c herida x arma blan…",FALSE,0,NA,2020-05-10 06:46:58,FALSE,NA,"1259374351528452097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Felipe_Araos",426,TRUE,FALSE,NA,NA
"RT @LarrereMathilde: ""N'oubliez jamais qu'il suffira d'une crise politique, économique ou religieuse (sanitaire...) pour que les droits des…",FALSE,0,NA,2020-05-10 06:46:58,FALSE,NA,"1259374351364866056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PennKarn",242,TRUE,FALSE,NA,NA
"RT @Plaza_Bickle: Hemos publicado dos nuevos informes en el Grupo #ISCIII de Análisis Científico sobre #Coronavirus.

Uno sobre la respuest…",FALSE,0,NA,2020-05-10 06:46:58,FALSE,NA,"1259374351142486016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maribelcortega9",35,TRUE,FALSE,NA,NA
"RT @Effiedeans: I read everything I can find on Covid, but I don't know the truth. I've found good arguments for easing lockdown &amp; good arg…",FALSE,0,NA,2020-05-10 06:46:57,FALSE,NA,"1259374350949650433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pootswin1",84,TRUE,FALSE,NA,NA
"Malaysia’s coronavirus Incredible Success story | Covid-19 <U+0001F637> https://t.co/2j2XNrE1Ye via @YouTube",FALSE,0,NA,2020-05-10 06:46:57,FALSE,NA,"1259374350492332037",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nurmimi26",0,FALSE,FALSE,NA,NA
"@noytumama Uno de los últimos desvaríos de ignorancia que oí fué que no hay virus, Covid no es real, sin embargo he… https://t.co/4zrXd24cwy",FALSE,0,"noytumama",2020-05-10 06:46:57,TRUE,"1259284631318380545","1259374349863305218","2967824057","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Whitcomb26A",0,FALSE,FALSE,NA,NA
"RT @Docteur_Satan: La France : déconfine 
Le COVID : https://t.co/rTXV5wMq7g",FALSE,0,NA,2020-05-10 06:46:57,FALSE,NA,"1259374349750022144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","L_Hippolytiste",6,TRUE,FALSE,NA,NA
"RT @ConnollyStuart: @JohnRHewson How can Labor hope to have a voice in this Covid climate, when this stinking Liberal Govt refuses to allow…",FALSE,0,NA,2020-05-10 06:46:57,FALSE,NA,"1259374349678637057",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","devalara44",4,TRUE,FALSE,NA,NA
"RT @TinaNart: <U+0E44><U+0E1A><U+0E23><U+0E4C><U+0E17> <U+0E0A><U+0E27><U+0E19><U+0E17><U+0E38><U+0E01><U+0E04><U+0E19><U+0E21><U+0E32><U+0E23><U+0E48><U+0E27><U+0E21><U+0E01><U+0E31><U+0E19><U+0E40><U+0E1B><U+0E47><U+0E19><U+0E2A><U+0E48><U+0E27><U+0E19><U+0E2B><U+0E19><U+0E36><U+0E48><U+0E07><U+0E43><U+0E19><U+0E01><U+0E32><U+0E23><U+0E2A><U+0E21><U+0E17><U+0E1A><U+0E17><U+0E38><U+0E19><U+0E08><U+0E31><U+0E14><U+0E0B><U+0E37><U+0E49><U+0E2D><U+0E2D><U+0E38><U+0E1B><U+0E01><U+0E23><U+0E13><U+0E4C><U+0E17><U+0E32><U+0E07><U+0E01><U+0E32><U+0E23><U+0E41><U+0E1E><U+0E17><U+0E22><U+0E4C><U+0E40><U+0E1E><U+0E37><U+0E48><U+0E2D><U+0E23><U+0E31><U+0E01><U+0E29><U+0E32><U+0E1C><U+0E39><U+0E49><U+0E1B><U+0E48><U+0E27><U+0E22> covid-19<U+0E43><U+0E2B><U+0E49><U+0E41><U+0E01><U+0E48> #<U+0E42><U+0E23><U+0E07><U+0E1E><U+0E22><U+0E32><U+0E1A><U+0E32><U+0E25><U+0E1B><U+0E31><U+0E15><U+0E15><U+0E32><U+0E19><U+0E35>…",FALSE,0,NA,2020-05-10 06:46:57,FALSE,NA,"1259374349573709824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","____ppiiyy",220,TRUE,FALSE,NA,NA
"RT @TOIEditor: Column| Why prohibition makes little sense in Covid times

'Alcoholic drinks were never going to find themselves on any ‘ess…",FALSE,0,NA,2020-05-10 06:46:57,FALSE,NA,"1259374349498200064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kshitij22534837",5,TRUE,FALSE,NA,NA
"RT @IshitaYadav: Covid cases in Delhi were not reported yesterday. Obviously it’s because the number may have been very large and scary, an…",FALSE,0,NA,2020-05-10 06:46:57,FALSE,NA,"1259374348734849025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nitishb25935943",56,TRUE,FALSE,NA,NA
"RT @joncoopertweets: 72 protestors tested positive for COVID-19 after attending a large rally against the stay-at-home order in Wisconsin…",FALSE,0,NA,2020-05-10 06:46:57,FALSE,NA,"1259374348680310785",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dekatron_man",1647,TRUE,FALSE,NA,NA
"RT @GUSDURians: Paus Fransiskus ajak semua manusia untuk bersatu secara spiritual dengan berdoa dan berpuasa pada tanggal 14 Mei 2020. Doa…",FALSE,0,NA,2020-05-10 06:46:57,FALSE,NA,"1259374348072218624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","motovlog_karim",65,TRUE,FALSE,NA,NA
"RT @Agus_Martinez58: Buenos días a tod@s, menos a quienes nos han traído a este contradios ... Fallece un celador en el Puerta de Hierro po…",FALSE,0,NA,2020-05-10 06:46:57,FALSE,NA,"1259374348005265408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EveGR81",13,TRUE,FALSE,NA,NA
"RT @CerveauxNon: MERCI À TOI : Avant de retrouver la rue, on voulait transmettre quelques remerciements et un message plus personnel à quel…",FALSE,0,NA,2020-05-10 06:46:57,FALSE,NA,"1259374347871010821",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sysknight",201,TRUE,FALSE,NA,NA
"RT @petridishZA: Ever since going down the Cuban rabbit hole things have gotten very strange on the South African Covid-19 front...

This i…",FALSE,0,NA,2020-05-10 06:46:57,FALSE,NA,"1259374347870928897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BenLeRoux1",14,TRUE,FALSE,NA,NA
"Happy Mother’s Day 

$jennellnelly 
@CashApp CashApp CashApp #cashapp 

Anything could help for my 4 and 5 year old… https://t.co/BzQeGINyVo",FALSE,0,NA,2020-05-10 06:46:57,TRUE,NA,"1259374347493552128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jennellnelly",0,FALSE,FALSE,NA,NA
"RT @magnatom: I've a new conspiracy theory for you...COVID-19 was created by cyclists wanting more space for cycling...<U+0001F631> <U+0001F601>",FALSE,0,NA,2020-05-10 06:46:57,FALSE,NA,"1259374347338350592",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","andyvanderwalt",11,TRUE,FALSE,NA,NA
"RT @balajis: A COVID-19 positive man walks into a Seoul bar...and 1900 people need to get traced-and-tested, with 40 positives found alread…",FALSE,0,NA,2020-05-10 06:46:57,FALSE,NA,"1259374347086487552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SirAdam_",2336,TRUE,FALSE,NA,NA
"@kachelme1 At the rate we're going, everyone will contract COVID-19 before there is a vaccine.  It may be asymptoma… https://t.co/3BbWpl2syV",FALSE,0,"kachelme1",2020-05-10 06:46:56,TRUE,"1259111127398494209","1259374346843414529","738205633355255809","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BestInFlightLDJ",0,FALSE,FALSE,NA,NA
"RT @UmeshKu53741786: #<U+0906><U+0916><U+093F><U+0930>_<U+0915><U+092C>_<U+0939><U+094B><U+0917><U+0940>_<U+091C><U+0949><U+0907><U+0928><U+093F><U+0902><U+0917>
#ALP_TECHNICIAN
 <U+0936><U+094D><U+0930><U+0940> @PiyushGoyal <U+091C><U+0940>,<U+0906><U+091C> <U+092A><U+0942><U+0930><U+093E> <U+0926><U+0947><U+0936> COVID-19<U+092E><U+0939><U+093E><U+092E><U+093E><U+0930><U+0940> <U+0938><U+0947> <U+0932><U+0921><U+093C> <U+0930><U+0939><U+093E> <U+0939><U+0948><U+0902><U+0964><U+0907><U+0938> <U+092A><U+0930><U+0938><U+094D><U+0925><U+093F><U+0924><U+093F> <U+092E><U+0947><U+0902>…",FALSE,0,NA,2020-05-10 06:46:56,FALSE,NA,"1259374346705002508",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mkkkkkumar",56,TRUE,FALSE,NA,NA
"RT @thethairef: <U+0E04><U+0E13><U+0E30><U+0E2A><U+0E07><U+0E06><U+0E4C> <U+0E08>.<U+0E15><U+0E23><U+0E32><U+0E14> <U+0E08><U+0E31><U+0E14><U+0E15><U+0E31><U+0E49><U+0E07><U+0E42><U+0E23><U+0E07><U+0E17><U+0E32><U+0E19> <U+0E41><U+0E08><U+0E01><U+0E08><U+0E48><U+0E32><U+0E22><U+0E02><U+0E49><U+0E32><U+0E27><U+0E43><U+0E2B><U+0E49><U+0E1B><U+0E23><U+0E30><U+0E0A><U+0E32><U+0E0A><U+0E19><U+0E17><U+0E35><U+0E48><U+0E44><U+0E14><U+0E49><U+0E23><U+0E31><U+0E1A><U+0E1C><U+0E25><U+0E01><U+0E23><U+0E30><U+0E17><U+0E1A><U+0E08><U+0E32><U+0E01> COVID – 19 https://t.co/BOns5hLsAc #thaireference htt…",FALSE,0,NA,2020-05-10 06:46:56,FALSE,NA,"1259374346469965824",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Boons26399530",151,TRUE,FALSE,NA,NA
"RT @singhr07: Alert: In US Death toll has crossed 80,000
Total Cases: 1,347,310
Total Recovered: 238,080
Total Testing: 8,918,345

In US Re…",FALSE,0,NA,2020-05-10 06:46:56,FALSE,NA,"1259374345714954241",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","karanpandey",1,TRUE,FALSE,NA,NA
"RT @TinaNart: <U+0E44><U+0E1A><U+0E23><U+0E4C><U+0E17> <U+0E0A><U+0E27><U+0E19><U+0E17><U+0E38><U+0E01><U+0E04><U+0E19><U+0E21><U+0E32><U+0E23><U+0E48><U+0E27><U+0E21><U+0E01><U+0E31><U+0E19><U+0E40><U+0E1B><U+0E47><U+0E19><U+0E2A><U+0E48><U+0E27><U+0E19><U+0E2B><U+0E19><U+0E36><U+0E48><U+0E07><U+0E43><U+0E19><U+0E01><U+0E32><U+0E23><U+0E2A><U+0E21><U+0E17><U+0E1A><U+0E17><U+0E38><U+0E19><U+0E08><U+0E31><U+0E14><U+0E0B><U+0E37><U+0E49><U+0E2D><U+0E2D><U+0E38><U+0E1B><U+0E01><U+0E23><U+0E13><U+0E4C><U+0E17><U+0E32><U+0E07><U+0E01><U+0E32><U+0E23><U+0E41><U+0E1E><U+0E17><U+0E22><U+0E4C><U+0E40><U+0E1E><U+0E37><U+0E48><U+0E2D><U+0E23><U+0E31><U+0E01><U+0E29><U+0E32><U+0E1C><U+0E39><U+0E49><U+0E1B><U+0E48><U+0E27><U+0E22> covid-19<U+0E43><U+0E2B><U+0E49><U+0E41><U+0E01><U+0E48> #<U+0E42><U+0E23><U+0E07><U+0E1E><U+0E22><U+0E32><U+0E1A><U+0E32><U+0E25><U+0E1B><U+0E31><U+0E15><U+0E15><U+0E32><U+0E19><U+0E35>…",FALSE,0,NA,2020-05-10 06:46:56,FALSE,NA,"1259374345668792321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ipkhaw",220,TRUE,FALSE,NA,NA
"@rath_22 D. Birx may have had a good career before the White House, but she was chosen by the white House b/c of he… https://t.co/RtQVq2OCEB",FALSE,0,"rath_22",2020-05-10 06:46:56,TRUE,"1259263010993868800","1259374345065058304","803810059490709504","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chopinc33",0,FALSE,FALSE,NA,NA
"RT @IMEJ_: Te compartimos la técnica correcta del lavado de manos, una medida preventiva para evitar el contagio por #Covid_19mx. Recuerda,…",FALSE,0,NA,2020-05-10 06:46:56,FALSE,NA,"1259374344783958016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CoralGarca10",11,TRUE,FALSE,NA,NA
"RT @TeaPainUSA: Russian bots are systematically startin’ to push the Kremlin disinformation campaign that our COVID-19 deaths are inflated.…",FALSE,0,NA,2020-05-10 06:46:56,FALSE,NA,"1259374344695922689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MJedlicka",704,TRUE,FALSE,NA,NA
"RT @cliff35833: <U+D55C><U+AD6D><U+C5D0> <U+C54C><U+B824><U+C838> <U+C788><U+C9C0> <U+C54A><U+C740> <U+CF54><U+B85C><U+B098><U+C758> <U+B610><U+B2E4><U+B978> <U+D569><U+BCD1><U+C99D><U+C740> covid toe, <U+CF54><U+BE44><U+D1A0><U+B77C><U+ACE0> <U+D55C><U+B2E4>. <U+CF54><U+B85C><U+B098> <U+BC14><U+C774><U+B7EC><U+C2A4><U+AC00> <U+D3D0><U+C5D0><U+C11C> <U+C5FC><U+C99D><U+C744> <U+C77C><U+C73C><U+D0A4><U+BA74>  <U+D608><U+C561><U+C774> <U+C751><U+ACE0><U+D558><U+ACE0> <U+C774> <U+C751><U+ACE0><U+B41C> <U+D608><U+C804><U+C774> <U+C804><U+C2E0><U+CCB4><U+B97C> <U+B3CC><U+C544><U+B2E4><U+B2C8><U+AC8C> <U+B41C><U+B2E4>. <U+B530><U+B77C><U+C11C> <U+D608><U+C561><U+C21C><U+D658><U+C774> <U+C7A5><U+C560><U+B97C> <U+C77C><U+C73C>…",FALSE,0,NA,2020-05-10 06:46:56,FALSE,NA,"1259374344486047744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wjsh_1117",6529,TRUE,FALSE,NA,NA
"RT @Benarasiyaa: This is what is happening in UP's Meerut. Patients admitted here at medical college are completely on their own &amp; abandone…",FALSE,0,NA,2020-05-10 06:46:56,FALSE,NA,"1259374344486006784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ashokku42248110",82,TRUE,FALSE,NA,NA
"RT @dromovega1: A aquellos que se ríen de que en Bolivia hay un Ministerio del Mar, sepan que en Chile hay un Ministerio de CIENCIA, TECNOL…",FALSE,0,NA,2020-05-10 06:46:56,FALSE,NA,"1259374344221884416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gordoqueledicen",32,TRUE,FALSE,NA,NA
"RT @TimesNow: Friday's @thenewshour episode with Navika Kumar:Recap of TIMES NOW-ORMAX Media Survey. 

PM @NarendraModi’s popularity soared…",FALSE,0,NA,2020-05-10 06:46:56,FALSE,NA,"1259374344079360000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vehle_Lok1",1,TRUE,FALSE,NA,NA
