timestamp,tweet_text,all_hashtags,followers_count,sentaiment_score
5/6/20 16:00,b'Most insurers offer subsidies to policyholders with fewer accidents amid the #coronavirus outbreak. Understand some ways you can save on #autoinsurance premiums at https://t.co/0021r3OUCD #CoronavirusUSA https://t.co/6USbRozQZH',"['coronavirus', 'autoinsurance', 'CoronavirusUSA']",1550,0.5
5/6/20 16:00,b'20 Things To Do During The Quarantine To Beat Boredom https://t.co/LHqrVvO5GD #quarantine #QuarantineLife #pandemic #CoronavirusPandemic #CoronavirusUSA #NPR #NBCNews #NYTimes #CBSNews #QuarantineRadio #ThingsToDoInLockdown #boredathome #boredquarantine #beatboredom #StayHome',"['quarantine', 'QuarantineLife', 'pandemic', 'CoronavirusPandemic', 'CoronavirusUSA', 'NPR', 'NBCNews', 'NYTimes', 'CBSNews', 'QuarantineRadio', 'ThingsToDoInLockdown', 'boredathome', 'boredquarantine', 'beatboredom', 'StayHome']",607,0
5/6/20 15:59,b'Pompeo: US does not have certainty but says evidence is virus could have begun in Wuhan lab #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT  https://t.co/pGe6kZFMyS',"['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT']",2614,0
5/6/20 15:59,b'Belgium to ease social gathering rules and to open stores #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT #CoronavirusLockdown   https://t.co/aOnjsIXbNj',"['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT', 'CoronavirusLockdown']",2614,0.016666667
5/6/20 15:58,"b'Local 351 members at Bimbo Bakery in Albuquerque, N.M. demonstrate a little pre-shift social distancing.  THANK YOU ALL for your dedication. \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbd Stay safe! ______________________________________ #bctgmstrong #covid_19 #1u #coronavirususa #unionyes https://t.co/Ez9IRjgSFE'","['bctgmstrong', 'covid_19', '1u', 'coronavirususa', 'unionyes']",2410,0.117708333
5/6/20 15:58,"b'White House task force will continue ""indefinitely"" but shift focus, Trump says\xc2\xa0 #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT  https://t.co/att3vbKkYW'","['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT']",2614,0
5/6/20 15:58,"b""UK scientist who broke lockdown won't face police action #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT #CoronavirusLockdown   https://t.co/Awy8HssQiS""","['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT', 'CoronavirusLockdown']",2614,0.1
5/6/20 15:58,"b""London's Heathrow Airport is testing technology to screen for coronavirus #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT #CoronavirusLockdown   https://t.co/hbRnfzFar0""","['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT', 'CoronavirusLockdown']",2614,0
5/6/20 15:58,b'South Korea says North Koreans stockpiled supplies over economic fallout from pandemic #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT  https://t.co/yuXTYTVVzk',"['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT']",2614,0.2
5/6/20 15:57,b'Lebanon will allow Friday prayers and Sunday masses to begin again #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT #CoronavirusLockdown   https://t.co/YE7K4lm3Wh',"['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT', 'CoronavirusLockdown']",2614,0
5/6/20 15:57,b'Qatar Airways warns of job losses #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT #CoronavirusLockdown   https://t.co/CaBj1ZUr6U',"['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT', 'CoronavirusLockdown']",2614,0
5/6/20 15:57,b'Prime Minister Boris Johnson says he wants some lockdown easing in the UK on Monday #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT  https://t.co/4B81DJpmYj',"['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT']",2614,0.2
5/6/20 15:57,"b""It's 12 p.m. in London and 7 a.m. in eastern US. Here's the latest.  #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT #CoronavirusLockdown   https://t.co/DDhEvs9j7m""","['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT', 'CoronavirusLockdown']",2614,0.5
5/6/20 15:56,"b'UK health chief says top adviser Ferguson\'s lockdown breach was ""extraordinary"" #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT #CoronavirusLockdown https://t.co/zrnZIGgDvP'","['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT', 'CoronavirusLockdown']",2614,0.416666667
5/6/20 15:56,b'Europe faces recession of \xe2\x80\x9chistoric proportions\xe2\x80\x9d #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT #CoronavirusLockdown   https://t.co/DrNI25d20b',"['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT', 'CoronavirusLockdown']",2614,0
5/6/20 15:56,"b'\xe2\x80\x9cNew confirmed infections per day in the U.S. exceed 20,000, and deaths per day are well over 1,000, according to figures from Johns Hopkins University.\xe2\x80\x9d  #coronavirus #CoronavirusUSA #CoronavirusPandemic  https://t.co/OHdFJfhqIx'","['coronavirus', 'CoronavirusUSA', 'CoronavirusPandemic']",3519,0.268181818
5/6/20 15:56,b'Diary of a Radio Junkie: 1628Days of Waking Up to the News #coronavirus #COVID19 #CoronavirusUSA #masks #ArizonaMasks #RickBright #RBG #USSupremeCourt #subwayshutdown #lockdown #NewYork #pandemic #Lockdown #CUNY #BernieOnTheBallot #NYPrimary #unemployment #AmazonStrike  #Painting https://t.co/WOAwMBw48w',"['coronavirus', 'COVID19', 'CoronavirusUSA', 'masks', 'ArizonaMasks', 'RickBright', 'RBG', 'USSupremeCourt', 'subwayshutdown', 'lockdown', 'NewYork', 'pandemic', 'Lockdown', 'CUNY', 'BernieOnTheBallot', 'NYPrimary', 'unemployment', 'AmazonStrike', 'Painting']",482,0
5/6/20 15:56,b'China calls US attacks a Republican political strategy #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT #CoronavirusLockdown   https://t.co/piww2o6NCB',"['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT', 'CoronavirusLockdown']",2614,0
5/6/20 15:55,b'Day 35 under #CoronavirusUSA lockdown : Sympathy swelling for Julian Assange\xe2\x80\x99s embassy ordeal',['CoronavirusUSA'],117,0
5/6/20 15:55,"b'Hong Kong has ordered more than 173,000 people to be quarantined since the outbreak started #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT  https://t.co/12QC9D5QMF'","['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT']",2614,0.5
5/6/20 15:52,b'Happy #NursesDay2020 to my wife and all those who despite being on the frontline of #CoronavirusUSA are still out there saving lives everyday even after their hospitals cut their pay during a global pandemic.',"['NursesDay2020', 'CoronavirusUSA']",816,0.2
5/6/20 15:52,b'@kurtbardella @BrianKarem @JoeBiden @TheDemocrats @USATODAY @usatodayopinion We needed a nationally coordinated effort to manufacture PPE and they punted. #Trump has yet to activate the Defense Production Act for PPEs. Instead he used the DPA to trample worker\xe2\x80\x99s rights in meat packing plants.  Trump is responsible for that.  #CoronavirusUSA',"['Trump', 'CoronavirusUSA']",2997,0.2
5/6/20 15:52,"b'The only one ""high"" is Donald Trump! #DonaldTrumpIsRuiningOurCountry #TrumpIsNotConservative #TrumpOwnsEveryDeath #coronavirus #CoronavirusUSA #COVIDIOT #COVID19 #Covid_19 https://t.co/xVFG1vZJFk'","['DonaldTrumpIsRuiningOurCountry', 'TrumpIsNotConservative', 'TrumpOwnsEveryDeath', 'coronavirus', 'CoronavirusUSA', 'COVIDIOT', 'COVID19', 'Covid_19']",244,0.1
5/6/20 15:50,"b'@THR   @Disney   @starwars  Please do not ever make a movie where America saves the world. America does not even want to save its own people, Businesses are more important.  @realDonaldTrump   #coronavirus #CoronavirusUSA #COVIDIOT #Covid_19 #HandsOffMyBC'","['coronavirus', 'CoronavirusUSA', 'COVIDIOT', 'Covid_19', 'HandsOffMyBC']",1,0.5
5/6/20 15:47,b'@A_Evers @MaryAnslow God bless America. Just wait until your president says the #CoronavirusUSA problems are over too.',['CoronavirusUSA'],1008,0
5/6/20 15:45,b'Why won\xe2\x80\x99t the president or any of the governors wear masks during their press conferences? Surely they are all breathing and speaking droplets into the room! The optics are so bad! How am I supposed to believe it\xe2\x80\x99s necessary if none of our leaders can be bothered #CoronavirusUSA',['CoronavirusUSA'],10,-0.083333333
5/6/20 15:42,b'maga logic #TrumpIsKillingUs #COVIDIOTS #CoronavirusUSA https://t.co/hxqAihVV8V',"['TrumpIsKillingUs', 'COVIDIOTS', 'CoronavirusUSA']",3766,0
5/6/20 15:41,"b'When Trump calls the American people ""warriors"" what he\'s really saying is that we\'re all expendable pawns in his attempt to stay out of prison by winning re-election.  #NoneSoBlind  #NationalNursesWeek  #NursesWeek  #wednesdaymorning  #2020Vision  #coronavirus  #CoronavirusUSA'","['NoneSoBlind', 'NationalNursesWeek', 'NursesWeek', 'wednesdaymorning', '2020Vision', 'coronavirus', 'CoronavirusUSA']",510,0.233333333
5/6/20 15:40,b'This Man has Cancer &amp; Lost his job because of the Coronavirus. He needs help with an electric bill.  https://t.co/afP6wDQO9U helps the working poor get through hard times.  #CoronaWillEndSoon #CoronavirusUSA  #KindnessMatters  #ModestNeeds #Christian #givingback #Christian https://t.co/7NNm4mSXRK',"['CoronaWillEndSoon', 'CoronavirusUSA', 'KindnessMatters', 'ModestNeeds', 'Christian', 'givingback', 'Christian']",48,-0.172916667
5/6/20 15:39,b'Ah the Dangerous Puffin and his medical doctors  #POTUS #USA #CoronavirusUSA https://t.co/a1DxlwNjIN',"['POTUS', 'USA', 'CoronavirusUSA']",108,-0.3
5/6/20 15:34,"b'@CDCDirector @V2019N How can you take yourselves seriously at this point? You have done serious damage to the population, encouraging those exposed to return to work after 7 days no symptoms. #COVID19 #coronavirus #CoronaVirusNewYork #coronavirususa'","['COVID19', 'coronavirus', 'CoronaVirusNewYork', 'coronavirususa']",313,-0.333333333
5/6/20 15:33,b'The US has recorded more than 1.2 million coronavirus cases #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT #CoronavirusLockdown   https://t.co/R7bv62lg6P',"['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT', 'CoronavirusLockdown']",2614,0.5
5/6/20 15:33,"b'The US is unprepared to protect residents when states reopen, former acting CDC director says #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT  https://t.co/dmgbADo88G'","['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT']",2614,0
5/6/20 15:33,b'And the @wisgop @GOP doesn\xe2\x80\x99t care because they don\xe2\x80\x99t think it will impact them personally. They are ghouls.  #coronavirus #coronavirusUSA https://t.co/DXVOVicTTo',"['coronavirus', 'coronavirusUSA']",3607,0
5/6/20 15:33,"b'Former British PM Theresa May criticizes lack of ""coherent international response"" to Covid-19 #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT  https://t.co/Wv5zXvgq8l'","['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT']",2614,0.125
5/6/20 15:32,"b""Singapore's coronavirus cases surge past 20,000 #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT #CoronavirusLockdown   https://t.co/0ob0eJ5GR0""","['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT', 'CoronavirusLockdown']",2614,-0.25
5/6/20 15:32,"b""It's just past 9:30 a.m. in Berlin and 12:30 p.m. in Islamabad. Here's the latest on the pandemic #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT  https://t.co/s1Ad6drGi9""","['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT']",2614,0.125
5/6/20 15:32,b'A leading UK scientific adviser has resigned after breaking lockdown rules he helped to shape #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT  https://t.co/CHC1Ipkwcs',"['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT']",2614,0
5/6/20 15:32,"b""Takashi Murakami and Supreme teamed up to sell shirts for coronavirus aid. They've raised over $1 million #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19  https://t.co/MRLzzL8Le6""","['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19']",2614,0
5/6/20 15:31,b'Does the IHME #COVID19 Projection \xe2\x80\x98Assume No Mitigation\xe2\x80\x99 as Trump Claims? https://t.co/kP2Z4DGVpx #CoronavirusUSA #TrumpLiesPeopleDie',"['COVID19', 'CoronavirusUSA', 'TrumpLiesPeopleDie']",132,0
5/6/20 15:31,"b""Opinion: Trump's anti-China theory implodes #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT #CoronavirusLockdown   https://t.co/FqcBaF1Nsh""","['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT', 'CoronavirusLockdown']",2614,0
5/6/20 15:31,b'This retired farmer who mailed Andrew Cuomo an N-95 mask has been given an honorary degree #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT  https://t.co/SBUY7el80O',"['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT']",2614,0
5/6/20 15:31,b'Indian Navy ships deployed to evacuate citizens from Maldives #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT #CoronavirusLockdown   https://t.co/OkTzPPZzgs',"['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT', 'CoronavirusLockdown']",2614,0
5/6/20 15:31,b'Trump pivots hard away from fight against unvanquished pandemic #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT #CoronavirusLockdown   https://t.co/HPO28QRx5N',"['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT', 'CoronavirusLockdown']",2614,-0.291666667
5/6/20 15:31,b'Pakistan records highest number of coronavirus deaths in a single day #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT #CoronavirusLockdown   https://t.co/FCKwINQ00H',"['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT', 'CoronavirusLockdown']",2614,-0.071428571
5/6/20 15:31,"b'Coronavirus could infect up to 70% of the US population before it slows down, infectious disease expert says #coronavirusuk #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT  https://t.co/agmN4wQzVg'","['coronavirusuk', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT']",2614,-0.155555556
5/6/20 15:30,"b'The US has recorded more than 71,000 coronavirus deaths #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT #CoronavirusLockdown   https://t.co/10GEx9ohhN'","['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT', 'CoronavirusLockdown']",2614,0.5
5/6/20 15:30,"b'Trump was wrong about the coronavirus model, model maker says #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT #CoronavirusLockdown   https://t.co/yrsYKPYW5X'","['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT', 'CoronavirusLockdown']",2614,-0.5
5/6/20 15:30,"b'Japan has issued ""new social behavior"" guidelines. Not everybody is happy about it #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT  https://t.co/BXFtg0eF5j'","['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT']",2614,0.323232323
5/6/20 15:30,b'New York City subway begins nightly closure for cleaning #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT #CoronavirusLockdown   https://t.co/BCp0GjfOs6',"['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT', 'CoronavirusLockdown']",2614,0.136363636
5/6/20 15:29,"b'Tyson Foods to resume Waterloo, Iowa operations #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT #CoronavirusLockdown   https://t.co/mF7PcAIkvz'","['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT', 'CoronavirusLockdown']",2614,0
5/6/20 15:29,b'@SecPompeo Leading also means collaborating. The US is isolating from the world and we will pay a heavy price for this hubris. #CoronavirusUSA',['CoronavirusUSA'],576,-0.2
5/6/20 15:29,"b'Nearly 58,000 students are going back to school at coronavirus ground zero #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT #CoronavirusLockdown   https://t.co/OHZIGHGyyw'","['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT', 'CoronavirusLockdown']",2614,0.05
5/6/20 15:29,b'Coronavirus: The lure of mafia money during the crisis #Corruption #coronavirususa #coronavirus #coronaviruschina #COVID19indonesia #COVID\xe3\x83\xbc19 #COVID19italia #BJPTheRealAntiNational https://t.co/yW27cdnviu',"['Corruption', 'coronavirususa', 'coronavirus', 'coronaviruschina', 'COVID19indonesia', 'COVIDー19', 'COVID19italia', 'BJPTheRealAntiNational']",153,0
5/6/20 15:29,b'@USATODAY And what about those who will take Tylenol a few hours before? This doesn\xe2\x80\x99t seem to really matter but offer delays and long lines #COVID19 #coronavirususa #travel #meetings',"['COVID19', 'coronavirususa', 'travel', 'meetings']",218,-0.016666667
5/6/20 15:29,"b'White House to disband coronavirus task force, even as models project higher US death toll #coronavirusuk #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #CoronaVirusUpdates #Covid19UK #CoronavirusOutbreak #CoronavirusUSA #COVID19 #COVIDIOT  https://t.co/bARIbHJsht'","['coronavirusuk', 'coronavirus', 'CoronavirusPandemic', 'CoronaVirusUpdate', 'CoronaVirusUpdates', 'Covid19UK', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'COVIDIOT']",2614,0.125
5/6/20 15:11,"b'If you consider yourself #ProLife but also bitch about having to wear a mask to the grocery store to protect others, there\xe2\x80\x99s literally NO chance of you convincing us you actually care about human life.  #lockdownextension #CoronavirusUSA'","['ProLife', 'lockdownextension', 'CoronavirusUSA']",89,0.166666667
5/6/20 15:09,b'IN THE NEWS...BRIEFLY: Yesterday @realDonaldTrump announced the Coronavirus Task Force will be shut down! Today Donald Trump says Coronavirus Task Force will remain open indefinitely! *head spins* Asshat really said both those things. In less than 24 hours. *sigh* #CoronavirusUSA',['CoronavirusUSA'],16,-0.040277778
5/6/20 15:08,b'Kushner\xe2\x80\x99s Screwed Up His COVID Jobs\xe2\x80\x94Now He\xe2\x80\x99s Got an Even Bigger One https://t.co/NQ5kf3RNOR #coronavirus #COVID19 #COVID19US #CoronavirusPandemic #CoronavirusLockdown #CoronavirusUSA',"['coronavirus', 'COVID19', 'COVID19US', 'CoronavirusPandemic', 'CoronavirusLockdown', 'CoronavirusUSA']",13274,0
5/6/20 15:06,"b'#COVID19 live #coronavirus pandemic: In Spain the death toll can be double but the new social-communist government counts as it wants and lies incessantly ... cases/deaths 1st \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 1,240,411/72,449 #CoronavirusUSA 2nd \xf0\x9f\x87\xaa\xf0\x9f\x87\xa6 253,682/25,857 #CoronavirusESP https://t.co/cs7CBd6Mxt'","['COVID19', 'coronavirus', 'CoronavirusUSA', 'CoronavirusESP']",160,0.094545455
